,ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
9219,0x21c23,CUS_0x6543,June,Palmeru,52.0,Musician,104088.51,8847.0425,1.0,7.0,7.0,3.0,"Mortgage Loan, Payday Loan, and Auto Loan",15,11,10.54,6.0,Good,515.63,28.71556840933752,23 Years and 9 Months,No,196.504483478664,179.51868398098102,High_spent_Large_value_payments,748.6810825403551,Good
9220,0x21c30,CUS_0xa6e7,July,Yaon,43.0,Architect,37424.09,3182.674166666666,4.0,5.0,5.0,2.0,"Home Equity Loan, and Auto Loan",1,5,3.55,1.0,Good,509.45,26.64226682294052,28 Years and 7 Months,No,62.10742941594819,75.45507469441156,High_spent_Large_value_payments,420.70491255630685,Standard
9221,0x21c48,CUS_0x9616,July,Naomiw,33.0,Journalist,32967.94,2996.328333333333,8.0,4.0,18.0,1.0,Personal Loan,21,16,4.42,4.0,Standard,197.92,31.590033427311912,19 Years and 11 Months,Yes,24.834804466296465,76.14947405602406,High_spent_Medium_value_payments,448.6485548110128,Standard
9222,0x21c55,CUS_0x8ac4,August,Sakarif,22.0,Entrepreneur,16203.89,1440.3241666666663,6.0,10.0,33.0,7.0,"Not Specified, Home Equity Loan, Auto Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",45,16,7.97,11.0,Bad,2156.1,37.715053813836604,7 Years and 0 Months,Yes,48.670487954918976,181.2944900812826,Low_spent_Small_value_payments,204.06743863046512,Poor
9223,0x21c5b,CUS_0x6341,February,Azharg,34.0,Engineer,49329.78,4210.815,6.0,5.0,20.0,1.0,Student Loan,12,14,7.4,3.0,Standard,1022.77,31.522452976529344,30 Years and 10 Months,NM,25.742071947871217,162.24066445019326,High_spent_Medium_value_payments,483.0987636019355,Standard
9224,0x21c68,CUS_0x3f71,March,Gopinathl,25.0,Mechanic,58048.82,4780.401666666667,3.0,3.0,1.0,2.0,"Personal Loan, and Student Loan",13,5,7.15,3.0,Good,1020.94,40.37088190118244,25 Years and 10 Months,No,93.47780407474669,115.05059171326717,High_spent_Medium_value_payments,519.5117708786528,Good
9225,0x21c78,CUS_0x97b5,July,Laurial,35.0,Teacher,161066.88,13394.24,1.0,3.0,1.0,4.0,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",20,10,1.12,3.0,Good,40.77,33.952825304777214,30 Years and 11 Months,No,523.143836732633,1065.3272696345234,Low_spent_Small_value_payments,40.9528936328436,Standard
9226,0x21c84,CUS_0x9f5e,July,Se,16.0,Accountant,72458.44,5826.203333333334,9.0,10.0,24.0,7.0,"Home Equity Loan, Not Specified, Home Equity Loan, Student Loan, Not Specified, Auto Loan, and Personal Loan",53,18,4.86,14.0,Bad,2085.35,39.71599447636449,10 Years and 3 Months,Yes,224.49719665179148,109.493601645212,High_spent_Large_value_payments,488.62953503632986,Poor
9227,0x21c9c,CUS_0x19a8,July,Victoriav,43.0,Musician,30683.42,2222.806019052605,4.0,6.0,15.0,2.0,"Debt Consolidation Loan, and Not Specified",24,9,10.62,4.0,Standard,7.24,36.880778430168,26 Years and 4 Months,NM,222.03010380916228,174.14442532950318,Low_spent_Large_value_payments,288.7662851420625,Standard
9228,0x21ca9,CUS_0x77f6,August,Paul Taylora,19.0,Developer,7782.32,775.5266666666665,8.0,10.0,26.0,7.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Not Specified",46,14,17.48,7.0,Standard,1649.28,25.408438547254725,14 Years and 4 Months,Yes,44.25073854165982,46.98329167654564,Low_spent_Small_value_payments,276.3186364484613,Standard
9229,0x21cb5,CUS_0x246d,August,Chris Wickhamw,23.0,Media_Manager,45253.14,3559.095,8.0,7.0,32.0,6.0,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",32,16,22.98,6.0,Bad,3970.04,34.13630203851833,5 Years and 2 Months,Yes,55894.0,159.650500312846,High_spent_Small_value_payments,272.0476871727892,Standard
9230,0x21ccb,CUS_0x246a,June,Frenchx,41.0,Mechanic,8283.985,764.3320833333332,8.0,4.0,17.0,5.0,"Student Loan, Mortgage Loan, Auto Loan, Auto Loan, and Auto Loan",26,9,14.47,6.0,Standard,1225.06,31.47266268198492,12 Years and 6 Months,Yes,27.717669924871537,77.02943989257486,Low_spent_Small_value_payments,261.6860985158869,Poor
9231,0x21cd9,CUS_0x4722,August,Ranganathana,38.0,Lawyer,18040.67,1270.3891666666666,5.0,5.0,27.0,5.0,"Student Loan, Credit-Builder Loan, Student Loan, Student Loan, and Credit-Builder Loan",10,18,7.44,6.0,Standard,1874.52,26.57751943094989,12 Years and 3 Months,Yes,53.73438354250983,82.15387657672646,Low_spent_Small_value_payments,281.1506565474304,Standard
9232,0x21ce2,CUS_0x8aa6,May,Alistair Barrc,51.0,Lawyer,30635.83,2714.9858333333336,708.0,5.0,13.0,4.0,"Auto Loan, Student Loan, Payday Loan, and Debt Consolidation Loan",20,11,5.29,0.0,Standard,349.58,35.05063996386963,27 Years and 5 Months,No,88.41637293544753,87.13413533225417,High_spent_Medium_value_payments,345.9480750656317,Standard
9233,0x21cec,CUS_0xa8a,March,Peter Rudegeairv,23.0,Accountant,8829.965,924.8304166666668,8.0,9.0,21.0,3.0,"Personal Loan, Payday Loan, and Student Loan",56,23,5.62,8.0,Bad,1828.45,25.28323184812753,18 Years and 1 Months,Yes,15.96058605896224,75.54856251321806,Low_spent_Small_value_payments,290.9738930944864,Poor
9234,0x21cfd,CUS_0x2e10,August,Malonel,15.0,Lawyer,15301.19,1484.0991666666666,8.0,6.0,30.0,3.0,"Not Specified, Home Equity Loan, and Auto Loan",5,14,9.26,14.0,Standard,2527.22,26.61967493403228,8 Years and 8 Months,Yes,30.488863311308197,68.56571735227199,Low_spent_Small_value_payments,339.35533600308645,Poor
9235,0x21d15,CUS_0x7c88,August,Juccav,46.0,Entrepreneur,60035.34,5182.945,6.0,5.0,31.0,6.0,"Home Equity Loan, Auto Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",24,20,27.51,11.0,Bad,2985.89,25.83211898682975,4 Years and 11 Months,Yes,150.79032426399306,151.1382190526803,Low_spent_Large_value_payments,486.36595668332666,Standard
9236,0x21d20,CUS_0x4b8b,July,Valetkevitchu,18.0,Accountant,160346.44,13611.203333333331,2.0,5.0,8.0,4.0,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",13,7,5.41,4.0,Good,630.62,25.27208272019769,21 Years and 10 Months,NM,297.89336259232675,536.7909638633523,High_spent_Medium_value_payments,776.4360068776541,Good
9237,0x21d2b,CUS_0x3b10,June,Marial,22.0,Manager,50155.56,3562.142389800721,8.0,3.0,6.0,2.0,"Home Equity Loan, and Home Equity Loan",8,19,13.93,1.0,Standard,122.73,32.19419172943059,32 Years and 10 Months,Yes,544.0700210489973,10000.0,Low_spent_Small_value_payments,134.12109790336902,Good
9238,0x21d39,CUS_0x48cb,August,Rod Nickelm,32.0,Mechanic,9934.62,897.8850000000001,10.0,5.0,15.0,5.0,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",31,19,29.98,14.0,Bad,2743.33,39.45918620165421,2 Years and 9 Months,Yes,35.267746174055254,48.18091349703386,High_spent_Small_value_payments,266.3398403289109,Standard
9239,0x21d45,CUS_0xb5f6,August,Yokox,37.0,Engineer,17421.64,1645.803333333333,3.0,3.0,99.0,4.0,"Student Loan, Not Specified, Mortgage Loan, and Personal Loan",28,12,12.61,7.0,Standard,1442.1,32.35643739745828,6 Years and 2 Months,Yes,31.204613317827388,64.4828863374685,Low_spent_Large_value_payments,338.89283367803745,Standard
9240,0x21d5d,CUS_0x7659,August,Kanekoy,56.0,Lawyer,20817.395,1773.7829166666668,5.0,5.0,4.0,3.0,"Auto Loan, Payday Loan, and Credit-Builder Loan",3,11,11.17,5.0,Good,1034.51,31.276286762271933,19 Years and 6 Months,No,51.26156690031435,74.47168060557921,Low_spent_Large_value_payments,321.6450441607731,Good
9241,0x21d74,CUS_0x138e,July,Herbertu,52.0,Lawyer,85918.76,7210.896666666666,3.0,4.0,2.0,4.0,"Credit-Builder Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",16,13,1.46,2.0,Good,351.62,31.824744003858967,25 Years and 11 Months,No,276.1133391293834,261.3283583379475,High_spent_Medium_value_payments,433.64796919933576,Standard
9242,0x21d80,CUS_0x4976,July,Thomasl,26.0,Architect,31113.52,2377.793333333333,10.0,10.0,16.0,6.0,"Personal Loan, Credit-Builder Loan, Not Specified, Payday Loan, Credit-Builder Loan, and Student Loan",28,23,4.67,12.0,Bad,2489.95,36.32985323314311,8 Years and 10 Months,Yes,107.71462378296506,10000.0,High_spent_Medium_value_payments,326.3832967257486,Standard
9243,0x21d8d,CUS_0x1038,August,B.h,28.0,Architect,129473.16,10959.43,3.0,4.0,10.0,3.0,"Payday Loan, Payday Loan, and Home Equity Loan",28,13,8.61,10.0,Standard,568.21,34.089318015879286,20 Years and 0 Months,Yes,255.32790499097848,1088.2714495635144,Low_spent_Medium_value_payments,32.34364544550715,Good
9244,0x21d97,CUS_0xa685,June,Yoos,45.0,Doctor,62538.3,5371.5250000000015,2.0,5.0,8.0,3.0,"Not Specified, Debt Consolidation Loan, and Mortgage Loan",5,6,8.8,5.0,Good,1375.7,43.026217199108814,22 Years and 4 Months,No,87.79120053904198,39.45306768967347,High_spent_Large_value_payments,649.9082317712846,Poor
9245,0x21da5,CUS_0xa663,August,Leikah,23.0,Media_Manager,102287.79,7821.986249256031,6.0,6.0,8.0,1.0,Payday Loan,16,23,10.8,0.0,Standard,1156.79,44.03482221071745,28 Years and 2 Months,Yes,762.8051707646449,203.169885561551,High_spent_Medium_value_payments,841.7194444177718,Good
9246,0x21dbb,CUS_0x563b,June,Chestneyr,50.0,Media_Manager,43138.55,3671.879166666667,3.0,7.0,2.0,1.0,Payday Loan,12,5,10.99,0.0,Good,553.12,32.02789479793719,22 Years and 3 Months,No,27.08617216384484,10000.0,High_spent_Medium_value_payments,490.4214867202549,Standard
9247,0x21dc9,CUS_0x81ca,August,Rascoeg,18.0,Scientist,69907.3,5796.608333333334,5.0,2.0,8.0,2.0,"Personal Loan, and Credit-Builder Loan",1,1,8.98,4.0,Good,851.24,36.826290542512055,31 Years and 9 Months,No,61.613295620436894,226.94621919217275,High_spent_Small_value_payments,551.1013185207237,Good
9248,0x21ddd,CUS_0x84f3,April,Berkowitzj,40.0,Architect,17573.035,1545.419583333333,3.0,2.0,12.0,4.0,"Payday Loan, Payday Loan, Payday Loan, and Not Specified",11,5,3.6,4.0,Good,429.5,25.042329274373785,32 Years and 7 Months,No,38.78825382107815,93.43342562654922,Low_spent_Small_value_payments,312.320278885706,Good
9249,0x21deb,CUS_0x209a,June,Giseldaz,20.0,Architect,34977.92,2670.8266666666664,6.0,4.0,3.0,4.0,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",1,16,4.29,4.0,Good,992.64,31.94058885979848,17 Years and 10 Months,No,95.27460136032886,52.37795785962384,High_spent_Medium_value_payments,369.43010744671386,Good
9250,0x21df9,CUS_0x4dac,August,Jochelle Mendoncah,42.0,Manager,8495.375,439.9479166666666,7.0,6.0,19.0,7.0,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Student Loan, and Debt Consolidation Loan",42,20,25.31,10.0,Bad,3842.25,33.18443554969847,5 Years and 8 Months,Yes,35.629207060013044,32.04250372923738,Low_spent_Small_value_payments,266.32308087741626,Poor
9251,0x21e05,CUS_0x9c63,August,Tarac,23.0,Teacher,19493.65,1809.470833333333,7.0,6.0,24.0,4.0,"Not Specified, Student Loan, Mortgage Loan, and Mortgage Loan",36,22,5.78,14.0,Bad,1878.03,22.509990709683343,20 Years and 6 Months,Yes,56.39704749050957,71.53737122467864,High_spent_Small_value_payments,313.01266461814515,Standard
9252,0x21e10,CUS_0x64ed,July,Yinka Adegokeh,55.0,Musician,28741.71,2606.1425,5.0,5.0,9.0,2.0,"Not Specified, and Debt Consolidation Loan",9,3,2.86,7.0,Good,993.17,33.789797779856904,27 Years and 7 Months,No,28.02880168176461,217.28338654221267,Low_spent_Small_value_payments,305.30206177602275,Standard
9253,0x21e1b,CUS_0x88c7,June,Jonathan Stempeln,28.0,Manager,32303.73,2927.9775,4.0,1.0,5.0,3.0,"Payday Loan, Not Specified, and Mortgage Loan",15,1,7.8,1.0,Good,1232.34,28.275454266314902,21 Years and 7 Months,No,43.44926576939416,66.23067140839011,High_spent_Medium_value_payments,433.1178128222156,Good
9254,0x21e27,CUS_0xb1ca,June,Wanfeng Zhouf,41.0,Entrepreneur,20415.41,1648.8476651553842,7.0,4.0,14.0,3.0,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",21,12,5.4,6.0,Standard,245.91,27.76849435001481,28 Years and 10 Months,Yes,163.1724841510879,10000.0,Low_spent_Large_value_payments,314.32613204507925,Poor
9255,0x21e33,CUS_0x18e5,June,Zieminskih,34.0,Architect,16408.77,1644.3975,4.0,6.0,23.0,3.0,"Debt Consolidation Loan, Auto Loan, and Personal Loan",22,16,14.11,9.0,Standard,1756.68,24.435906641948822,17 Years and 1 Months,Yes,37.97203587135861,130.2744095694875,Low_spent_Small_value_payments,286.1933045591539,Poor
9256,0x21e3e,CUS_0x550b,May,Joseph Mennf,26.0,Teacher,14830.48,1414.8733333333332,7.0,9.0,20.0,2.0,"Payday Loan, and Credit-Builder Loan",20,19,7.05,13.0,Bad,2398.69,29.00162828569732,17 Years and 0 Months,Yes,19.62810138696659,52.10091989858834,Low_spent_Medium_value_payments,349.7583120477784,Standard
9257,0x21e59,CUS_0x26a9,August,Vlastelicac,27.0,Media_Manager,15155.01,1465.1631344336106,8.0,9.0,21.0,7.0,"Student Loan, Auto Loan, Auto Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Not Specified",19,22,7.7,11.0,Bad,2525.42,37.14303745914586,16 Years and 6 Months,Yes,71.64548508427461,109.46358168057976,Low_spent_Large_value_payments,245.03704880153492,Standard
9258,0x21e62,CUS_0x6eb9,May,Herbertx,39.0,Manager,16533.7,1095.8083333333334,7.0,6.0,33.0,7.0,"Student Loan, Payday Loan, Payday Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Home Equity Loan",33,17,28.15,9.0,Bad,3707.41,26.3671568135264,7 Years and 7 Months,Yes,78.55521572824148,136.617557653113,Low_spent_Small_value_payments,184.40805995197888,Poor
9259,0x21e70,CUS_0x68da,July,Nishante,42.0,Mechanic,132427.86000000002,10877.655,1.0,5.0,5.0,2.0,"Debt Consolidation Loan, and Home Equity Loan",6,1,4.85,2.0,Good,1331.57,30.287767893162727,31 Years and 3 Months,No,164.610509880338,410.5429074308519,High_spent_Medium_value_payments,762.6120826888102,Standard
9260,0x21e7d,CUS_0x5ac7,August,Jessicao,33.0,Manager,35491.29,2883.6075,3.0,3.0,12.0,3.0,"Mortgage Loan, Payday Loan, and Mortgage Loan",18,12,5.51,3.0,Standard,359.63,26.836804603862163,28 Years and 8 Months,No,63.7266445795124,84.46756147649384,High_spent_Small_value_payments,400.16654394399376,Standard
9261,0x21e89,CUS_0xcfd,August,Cruisek,32.0,Lawyer,16905.13,1467.7608333333335,10.0,7.0,16.0,6.0,"Auto Loan, Personal Loan, Not Specified, Mortgage Loan, Auto Loan, and Auto Loan",49,18,17.22,14.0,Bad,4583.25,38.60323224214125,5 Years and 3 Months,Yes,49.61401916213493,122.0820827187227,Low_spent_Small_value_payments,265.0799814524757,Poor
9262,0x21e94,CUS_0x2834,July,Dennyd,34.0,Scientist,12249.125,870.7604166666665,3.0,5.0,12.0,4.0,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",16,15,9.4,2.0,Good,1367.83,30.7927854127646,19 Years and 2 Months,No,23.0626379806678,116.31303514076166,Low_spent_Small_value_payments,237.7003685452372,Good
9263,0x21ea0,CUS_0x141c,July,Singh Rossy,43.0,Manager,20202.22,1480.5183333333334,7.0,6.0,18.0,3.0,"Student Loan, Home Equity Loan, and Mortgage Loan",12,15,13.74,2.0,Standard,197.54,22.00712926280271,18 Years and 4 Months,Yes,43.32669047486176,132.69489142314492,Low_spent_Medium_value_payments,252.0302514353267,Standard
9264,0x21ead,CUS_0xb8de,August,Richwiney,30.0,Engineer,17538.28,1307.5233333333333,8.0,5.0,32.0,7.0,"Not Specified, Debt Consolidation Loan, Auto Loan, Not Specified, Student Loan, Mortgage Loan, and Not Specified",46,21,16.49,8.0,Bad,3649.96,36.14793286285711,4 Years and 2 Months,Yes,95.2176446724168,101.7481917257437,Low_spent_Small_value_payments,223.7864969351729,Standard
9265,0x21eb9,CUS_0x8743,August,Accardoq,26.0,Teacher,59649.39,4982.7825,10.0,7.0,28.0,6.0,"Personal Loan, Personal Loan, Payday Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan",34,23,21.83,10.0,Bad,4291.3,35.606995431563725,10 Years and 0 Months,Yes,164.66367742138584,245.6528784309432,Low_spent_Small_value_payments,377.96169414767115,Standard
9266,0x21ec5,CUS_0x1755,August,Chees,19.0,Accountant,13990.925,1309.9104166666666,8.0,6.0,18.0,6.0,"Auto Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",7,7,18.31,9.0,Standard,1313.3,29.387231248022232,20 Years and 0 Months,NM,50.09175625321136,154.55322203800966,Low_spent_Small_value_payments,216.3460633754456,Standard
9267,0x21ed0,CUS_0xbe97,July,Jessica Wohlw,52.0,Doctor,55336.94,4453.411666666667,5.0,5.0,18.0,1.0,Mortgage Loan,26,17,11.63,3.0,Standard,1170.84,24.548345516527167,26 Years and 9 Months,Yes,34.46198562239849,172.35052857346932,High_spent_Medium_value_payments,488.5286524707989,Standard
9268,0x21edc,CUS_0x335f,July,Philipp Halstrickv,43.0,Lawyer,32340.83,2556.0691666666667,4.0,5.0,9.0,3.0,"Auto Loan, Credit-Builder Loan, and Not Specified",16,9,2.95,4.0,Standard,1455.41,34.71450991016325,29 Years and 9 Months,No,79.44209355215166,62.43325067509728,High_spent_Medium_value_payments,363.73157243941773,Standard
9269,0x21ee8,CUS_0x7e30,July,Jo Winterbottomo,27.0,Musician,112743.08,9463.256666666666,3.0,6.0,2.0,3.0,"Not Specified, Personal Loan, and Personal Loan",7,3,4.37,4.0,Good,782.51,35.18779665856875,16 Years and 5 Months,No,235.7798989501266,954.835643995114,Low_spent_Medium_value_payments,35.71012372142593,Standard
9270,0x21ef3,CUS_0x40df,June,Armstrongk,21.0,Musician,64536.99000000001,5639.0825,6.0,5.0,15.0,4.0,"Auto Loan, Auto Loan, Home Equity Loan, and Student Loan",16,17,4.72,6.0,Standard,1441.12,27.72271841532321,26 Years and 1 Months,No,210.01601580776463,184.2439416866283,High_spent_Medium_value_payments,419.64829250560723,Standard
9271,0x21eff,CUS_0x1430,June,Chiango,30.0,Doctor,20048.23,1637.6858333333332,2.0,6.0,9.0,4.0,"Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",15,7,11.01,4.0,Good,224.98,25.700723757767573,19 Years and 2 Months,No,41.94727190884624,78.60753172979325,Low_spent_Small_value_payments,333.21377969469387,Standard
9272,0x21f0b,CUS_0x3d16,June,Dhanya Skariachans,40.0,Musician,14422.22,1013.8516666666668,9.0,6.0,27.0,2.0,"Debt Consolidation Loan, and Home Equity Loan",48,26,8.35,8.0,Bad,1325.68,23.3426728224532,18 Years and 0 Months,Yes,21.005482591392955,10000.0,Low_spent_Small_value_payments,284.38827088442815,Poor
9273,0x21f16,CUS_0x14b3,May,Georged,54.0,Lawyer,30637.13,2427.0941666666668,5.0,7.0,10.0,3.0,"Auto Loan, Debt Consolidation Loan, and Personal Loan",20,15_,8.18,4.0,Standard,414.36,28.28381066010581,22 Years and 9 Months,Yes,2271.0,115.962440035925,Low_spent_Large_value_payments,347.7490344073651,Standard
9274,0x21f20,CUS_0x8fd5,March,Svea Herbst-Baylissi,45.0,Mechanic,122835.52,9974.293333333331,6.0,4.0,17.0,3.0,"Debt Consolidation Loan, Personal Loan, and Not Specified",29,14,14.73,5.0,Standard,493.99,26.23784574824845,13 Years and 3 Months,Yes,193.6489266849396,577.7401088279768,Low_spent_Large_value_payments,496.04029782041715,Standard
9275,0x21f31,CUS_0x1a7b,August,Nathan Layneb,32.0,Entrepreneur,88574.43000000002,7417.2025,4.0,5.0,2.0,1.0,Credit-Builder Loan,9,8,10.65,8.0,Good,1451.63,32.03979281057261,16 Years and 9 Months,No,40.5330926160328,10000.0,High_spent_Large_value_payments,829.0928009874933,Standard
9276,0x21f3c,CUS_0xb787,July,Lisa Richwinei,25.0,Lawyer,71875.28,5758.606666666668,4.0,5.0,30.0,2.0,"Not Specified, and Payday Loan",15,11,9.27,6.0,Standard,2140.35,28.035466621107048,15 Years and 11 Months,Yes,106.06321590465096,535.7914421889113,Low_spent_Small_value_payments,224.00600857310428,Poor
9277,0x21f49,CUS_0x78ce,August,Sinead Cruiseu,44.0,Writer,54904.1,4839.341666666666,7.0,7.0,7.0,2.0,"Mortgage Loan, and Credit-Builder Loan",8,15,2.81,2.0,Good,737.62,28.74588235873853,23 Years and 10 Months,No,79381.0,507.4541125018209,Low_spent_Small_value_payments,204.28474737382217,Standard
9278,0x21f55,CUS_0x6263,August,Nicko,34.0,Media_Manager,14956.12,1235.3433333333337,2.0,6.0,1.0,2.0,"Debt Consolidation Loan, and Debt Consolidation Loan",30,6,9.17,2.0,Good,851.44,36.04211008948762,18 Years and 9 Months,No,17.739127202249307,44.23475294595796,Low_spent_Small_value_payments,351.5604531851261,Poor
9279,0x21f61,CUS_0xbd45,August,Martin Dokoupilv,32.0,Mechanic,36943.76,3081.8838535698683,3.0,5.0,8.0,3.0,"Personal Loan, Payday Loan, and Mortgage Loan",0,5,10.35,3.0,Good,1123.0,35.43020441723911,21 Years and 0 Months,No,162.35654396421532,47.009598530354005,High_spent_Medium_value_payments,443.1613372688963,Good
9280,0x21f69,CUS_0x1528,April,Foow,44.0,Entrepreneur,19344.27,1541.0225,5.0,3.0,8.0,1.0,Student Loan,14,14,3.28,2.0,Standard,861.19,33.60228282718728,27 Years and 6 Months,NM,12.23465090770387,128.37772606312913,Low_spent_Small_value_payments,303.4898730291671,Standard
9281,0x21f77,CUS_0xaf1e,June,Philipn,53.0,Media_Manager,26420.21,2462.6841666666664,8.0,3.0,11.0,1.0,Auto Loan,24,15,6.09,1.0,Good,289.24,30.548050406472672,33 Years and 6 Months,No,14.364049176623592,103.78377325894044,High_spent_Medium_value_payments,378.1205942311026,Good
9282,0x21f85,CUS_0xb39,August,Stephensond,18.0,Doctor,15383.17,1196.930833333333,8.0,8.0,28.0,8.0,"Mortgage Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Not Specified",44,21,29.3,16.0,Bad,4609.09,33.82310026045737,7 Years and 9 Months,Yes,97.58330639993844,46.34393400069138,Low_spent_Small_value_payments,265.76584293270355,Standard
9283,0x21f91,CUS_0x3127,August,Sarahj,19.0,Accountant,37972.16,2986.346666666667,9.0,10.0,21.0,7.0,"Credit-Builder Loan, Mortgage Loan, Student Loan, Home Equity Loan, Student Loan, Auto Loan, and Personal Loan",51,18,17.14,11.0,Bad,4708.63,37.877163655810094,12 Years and 2 Months,Yes,217.65336778433905,323.9556286122255,Low_spent_Small_value_payments,47.025670270102175,Standard
9284,0x21f99,CUS_0x33b7,April,Estelle Shirbonf,49.0,Lawyer,20770.6,1784.8833333333332,7.0,4.0,17.0,3.0,"Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",14,10,2.82,4.0,Standard,167.61,23.692194048457957,25 Years and 2 Months,No,35.370815416199875,31.71482346094864,High_spent_Large_value_payments,351.40269445618486,Standard
9285,0x21fa6,CUS_0x6919,May,Marck,25.0,Doctor,107242.64,8979.886666666667,5.0,3.0,6.0,1.0,Student Loan,12,12,11.66,3.0,Good,258.85,40.45846196317365,32 Years and 6 Months,No,73.53336066176095,265.22900955871927,Low_spent_Large_value_payments,829.2262964461867,Good
9286,0x21fb0,CUS_0x815,March,Raymondh,14.0,Developer,10445.48,656.4566666666666,8.0,10.0,32.0,7.0,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Student Loan, Personal Loan, and Personal Loan",28,22,8.2,8.0,Bad,1744.07,29.619003979485868,14 Years and 4 Months,Yes,56.97684867406701,25.278622698256413,High_spent_Small_value_payments,243.39019529434327,Poor
9287,0x21fc0,CUS_0x81d4,July,Vaughanz,25.0,Writer,141873.52,11869.793333333331,3.0,7.0,11.0,4.0,"Payday Loan, Home Equity Loan, Not Specified, and Not Specified",26,9_,11.64,4.0,Good,803.61,41.24141927813128,26 Years and 10 Months,No,465.7692341410437,106.25416659620102,High_spent_Large_value_payments,854.9559325960887,Poor
9288,0x21fcc,CUS_0x7ea1,July,Danielle Assalveb,29.0,Musician,10034.725,939.2270833333332,9.0,5.0,20.0,5.0,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, and Student Loan",24,24,5.61,13.0,Bad,3498.63,34.85035155521577,9 Years and 10 Months,Yes,22.96083535580697,44.06628529280994,Low_spent_Small_value_payments,316.89558768471636,Poor
9289,0x21fd9,CUS_0x54b7,August,Stanleyx,39.0,Mechanic,29269.81,2141.1508333333336,5.0,7.0,10.0,2.0,"Credit-Builder Loan, and Payday Loan",23,14,13.67,6.0,Standard,504.78,26.048357881682804,31 Years and 0 Months,Yes,39.1765638815655,248.42521746427656,Low_spent_Small_value_payments,216.5133019874913,Standard
9290,0x21fe4,CUS_0xb87d,July,Alexs,50.0,Mechanic,40671.27,3476.2725,2.0,5.0,9.0,3.0,"Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",6,2,5.21,2.0,Good,467.7,32.43534544446677,27 Years and 3 Months,No,92.71316837394748,196.51206937443183,Low_spent_Medium_value_payments,338.40201225162065,Good
9291,0x21ffd,CUS_0x9176,August,Shupingj,18.0,Writer,32144.54,2950.711666666666,9.0,7.0,32.0,8.0,"Auto Loan, Student Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Student Loan, Auto Loan, and Student Loan",28,21,27.29,6.0,Bad,3360.92,37.337103405249856,7 Years and 2 Months,Yes,166.09065286955968,242.1195285751291,Low_spent_Small_value_payments,176.86098522197787,Standard
9292,0x22007,CUS_0x8cf2,June,Jason Langex,51.0,Lawyer,35572.08,2683.34,2.0,6.0,7.0,4.0,"Payday Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",10,12,10.97,3.0,Good,1078.33,25.91221061443104,16 Years and 3 Months,No,118.13989562443228,253.8387979530594,Low_spent_Small_value_payments,186.35530642250828,Standard
9293,0x22013,CUS_0x9207,June,Simone,24.0,Architect,15915.045,1256.25375,8.0,5.0,12.0,3.0,"Credit-Builder Loan, Payday Loan, and Not Specified",7,12,1.71,4.0,Standard,810.26,37.15346091173511,30 Years and 1 Months,No,25.47281887542715,57.119725926793926,Low_spent_Small_value_payments,333.03283019777894,Standard
